company_id,sector,annual_revenue,revenue_growth_rate,gross_profit_margin,net_profit_margin,ebitda_margin,operating_profit_margin,total_debt,debt_to_equity_ratio,debt_to_revenue_ratio,interest_coverage_ratio,long_term_debt_ratio,operating_cash_flow,free_cash_flow,current_ratio,quick_ratio,cash_reserve_months,cash_flow_to_debt,market_share_percent,market_growth_rate,customer_retention_rate,revenue_concentration,employee_count,revenue_per_employee,asset_turnover_ratio,inventory_turnover,return_on_assets,return_on_equity,years_in_operation,credit_rating_score,bankruptcy_history,regulatory_violations,management_score,esg_score,financial_distress
COMP_03866,Energy,179028474.68,0.0777,0.5082,0.1288,0.4099,0.4398,274563831.92,2.153,1.5336,12.905,0.2187,2241018.99,1671620.63,3.0535,2.3284,4.01,0.0082,9.2729,-0.0533,0.8149,0.7166,43741,4092.92,0.8841,17.2787,0.0826,0.2635,76,848.03,0,0,4.27,79.89,0
COMP_03867,Telecom,82970954.28,0.5832,0.2281,0.2641,0.0397,0.2501,175005804.71,1.9111,2.1092,17.655,0.7761,24306170.64,21620921.47,3.7145,3.1937,3.1,0.1389,7.4782,0.018,0.6783,0.4813,16394,5061.06,1.7224,7.1654,0.1834,0.3486,7,740.33,0,0,6.39,56.85,0
COMP_03868,Healthcare,252355997.86,0.0145,0.3524,0.2047,0.0888,-0.0818,116770031.06,1.4378,0.4627,11.5565,0.84,-11845652.37,-7499321.43,1.516,1.1443,0.56,-0.1014,15.406,0.2899,0.5528,0.2166,5300,47614.34,0.8809,15.6645,0.1372,-0.1853,32,364.19,0,1,3.46,84.19,0
COMP_03869,Energy,415271239.29,0.5296,0.0897,-0.0233,0.3951,0.0079,294020004.58,0.2996,0.708,10.3026,0.6355,93412803.79,99568741.73,2.6795,1.7094,17.38,0.3177,15.8335,0.1429,0.7981,0.7976,8224,50495.04,2.235,4.8326,0.284,-0.2663,63,612.49,0,0,4.47,65.3,0
COMP_03870,Healthcare,332342101.81,0.5397,0.4617,0.1172,-0.0524,0.1593,73786021.15,1.5728,0.222,14.8007,0.1827,3264110.76,1725964.56,3.8292,2.3169,7.7,0.0442,4.5816,0.0554,0.5226,0.7736,48933,6791.78,0.683,11.3473,0.2461,0.0571,24,511.8,0,2,4.42,24.06,0
COMP_03871,Finance,169845565.1,-0.0823,0.5794,0.3041,0.0955,0.3609,262048057.65,3.9138,1.5429,13.3893,0.3733,41483283.27,40941129.78,2.771,1.6035,20.95,0.1583,9.7344,0.3247,0.9433,0.2298,27834,6102.09,1.8672,6.237,-0.0722,-0.1024,23,311.43,0,0,7.98,51.97,0
COMP_03872,Real Estate,467825988.36,0.4184,0.3393,-0.1591,0.169,-0.0391,1619767025.76,2.2501,3.4623,1.6054,0.8716,44490420.16,34442795.53,3.6248,3.1806,15.39,0.0275,5.6963,-0.004,0.7218,0.139,22419,20867.39,2.019,6.1702,0.0265,-0.2209,39,611.55,0,2,5.7,32.07,0
COMP_03873,Retail,456191578.05,0.0898,0.3442,-0.153,0.0122,-0.0874,1401041304.4,1.5248,3.0712,14.6436,0.209,-1412171.11,-1277860.99,3.7891,2.9362,14.07,-0.001,31.5604,0.0297,0.9369,0.8192,13154,34680.83,2.8991,7.3946,0.1861,0.4064,5,576.18,1,0,4.57,61.38,0
COMP_03874,Retail,105464851.29,0.5258,0.1118,0.1337,0.0079,-0.1053,237495276.76,1.5935,2.2519,8.4472,0.5452,19394269.65,17737638.18,3.7527,2.7354,11.94,0.0817,2.6944,0.2884,0.9015,0.7576,2345,44974.35,1.8881,7.5333,0.0396,-0.2729,60,755.69,0,0,2.52,38.53,0
COMP_03875,Finance,20669374.98,0.1051,0.1914,0.1835,0.1549,0.1542,62581246.86,2.8167,3.0277,18.8475,0.3823,4891041.85,4879090.98,3.1547,1.9316,6.57,0.0782,30.7687,-0.0865,0.5017,0.8474,43936,470.44,1.5581,8.0267,0.0403,-0.0332,13,473.86,0,0,9.28,80.3,0
COMP_03876,Technology,370913045.47,0.3699,0.1583,-0.0732,0.3527,0.3808,786400867.21,1.5812,2.1202,19.4307,0.8993,32661001.81,21000486.64,2.4323,1.6909,2.02,0.0415,18.5232,0.0102,0.7204,0.3863,33500,11072.03,1.2997,18.4407,-0.0542,0.3181,32,814.24,0,2,4.2,49.78,0
COMP_03877,Real Estate,413977520.41,0.1203,0.3872,0.2471,0.4041,-0.1246,560448642.77,3.1909,1.3538,9.2504,0.3283,76832451.94,66995604.25,0.8386,0.6533,10.92,0.1371,23.3197,0.1607,0.9261,0.6263,37120,11152.41,0.4963,14.3635,-0.0753,-0.2678,46,329.29,0,2,4.01,40.34,0
COMP_03878,Energy,483964418.41,-0.095,0.4205,0.1878,0.4875,-0.0226,333963404.3,4.9483,0.6901,19.3915,0.1382,-13244649.61,-10580463.91,1.2795,0.6811,2.83,-0.0397,32.3214,0.3575,0.6787,0.7914,37303,12973.87,2.2215,2.0792,0.1457,-0.1231,75,322.8,0,2,4.28,61.48,1
COMP_03879,Finance,445028360.65,-0.1206,0.7143,0.354,-0.0556,0.266,1032628553.36,0.3018,2.3204,6.561,0.6617,122402768.63,85379208.6,1.3952,0.9241,21.78,0.1185,12.852,0.0329,0.6551,0.3731,23706,18772.82,0.8921,9.2257,0.2946,0.1994,72,505.5,0,0,3.31,65.08,0
COMP_03880,Energy,300666849.34,0.0829,0.1013,-0.0986,0.03,0.3455,227416689.64,0.9268,0.7564,13.8116,0.3614,-18467017.25,-15641738.6,0.6164,0.3746,19.99,-0.0812,24.6214,0.0065,0.8291,0.4796,44734,6721.22,1.0753,4.9707,0.2676,0.0736,62,440.35,0,0,8.52,84.08,0
COMP_03881,Telecom,265496117.27,0.3799,0.4699,0.2508,0.354,0.3344,403356733.34,0.9776,1.5193,1.9636,0.6261,-2978791.14,-3474493.36,0.8567,0.6776,15.06,-0.0074,23.5422,0.3875,0.8384,0.5253,25978,10220.04,0.2332,14.9818,0.24,-0.2298,32,705.2,0,0,7.25,20.73,0
COMP_03882,Manufacturing,14892684.58,0.2446,0.4185,-0.1498,0.2244,0.321,43303850.08,2.2906,2.9077,3.3273,0.1837,228511.96,266038.07,1.5316,1.1837,11.13,0.0053,34.5933,0.1623,0.8087,0.1234,49981,297.97,2.0452,19.6856,0.2913,0.0213,71,802.51,0,0,7.19,12.34,1
COMP_03883,Retail,124081566.98,0.3198,0.4114,0.1392,0.0966,-0.0721,66927069.53,0.303,0.5394,17.3583,0.5185,-4826624.04,-3355334.49,0.8176,0.519,11.17,-0.0721,1.7071,-0.0687,0.6744,0.7627,4915,25245.49,2.3248,10.9783,-0.0685,-0.055,43,593.77,0,0,5.57,55.4,0
COMP_03884,Energy,230347761.11,-0.0459,0.6612,0.1311,0.0234,0.0883,124082079.16,2.4399,0.5387,17.9288,0.4002,14436385.49,16153521.59,1.0934,0.5672,11.42,0.1163,15.9947,0.0382,0.5305,0.855,3195,72096.33,0.4642,19.6579,0.0446,0.2593,35,373.69,0,1,2.91,85.36,0
COMP_03885,Healthcare,314623446.14,0.1333,0.1939,0.033,0.0683,0.4408,271510033.09,4.6517,0.863,10.8859,0.5294,26143449.99,29116701.86,0.6905,0.402,18.02,0.0963,34.6355,0.1668,0.943,0.4337,8225,38252.09,0.5837,6.9661,-0.0871,0.147,73,599.15,0,0,4.99,67.02,0
COMP_03886,Energy,279068664.83,-0.26,0.0785,0.3067,0.1576,0.4433,551584474.86,0.1567,1.9765,7.1256,0.7828,29981938.2,20229091.13,1.9579,1.12,3.47,0.0544,11.5429,-0.064,0.6523,0.5889,29762,9376.68,2.5043,12.4587,0.0641,0.1226,47,572.42,1,0,8.63,48.88,0
COMP_03887,Manufacturing,371575358.85,0.4358,0.5206,-0.1974,0.0063,0.2115,355173957.89,1.8882,0.9559,9.295,0.8782,-31093493.28,-28583176.34,3.3746,2.5505,12.99,-0.0875,33.8017,0.2463,0.8819,0.5333,49551,7498.85,2.2572,11.8128,-0.1115,0.3081,53,386.47,1,2,7.57,15.51,1
COMP_03888,Real Estate,140603698.51,0.5909,0.2916,0.1121,0.4785,0.2756,254615439.46,3.8284,1.8109,17.4577,0.7025,-1737520.33,-1926831.91,3.3429,1.9261,19.6,-0.0068,28.6035,0.1612,0.6688,0.3783,3164,44438.59,0.5465,16.3269,0.155,-0.1309,9,312.55,0,0,5.78,86.26,0
COMP_03889,Retail,282911351.22,0.0662,0.0623,-0.0697,-0.0354,0.4208,318767784.16,0.857,1.1267,4.6144,0.7135,63119022.02,54313688.78,3.6671,2.6295,12.49,0.198,11.9424,0.2549,0.7375,0.1659,32348,8745.87,1.3836,6.7052,0.0506,0.1963,79,499.95,0,1,8.27,53.28,0
COMP_03890,Telecom,44982979.45,-0.2901,0.226,0.2461,0.4913,0.12,81924059.13,0.48,1.8212,6.25,0.5231,10087067.06,7654456.12,3.1096,2.4147,0.82,0.1231,1.1158,0.0709,0.6794,0.5161,2684,16759.68,1.0729,6.665,0.2426,-0.1484,33,844.47,0,0,5.03,22.72,0
COMP_03891,Finance,207419096.27,-0.1472,0.2665,-0.1742,0.4051,-0.0679,216534528.07,3.1908,1.0439,15.8161,0.1779,6637971.26,6342912.12,1.3555,1.2143,6.25,0.0307,9.884,0.11,0.539,0.2953,12373,16763.85,0.6589,8.3866,-0.046,0.0984,33,793.87,0,1,8.21,86.81,1
COMP_03892,Telecom,375330255.64,0.2873,0.4818,0.2989,0.1539,0.2514,1288149230.17,0.1488,3.432,18.7378,0.6336,31704050.83,19678626.5,2.9584,1.8054,16.21,0.0246,4.4179,0.3641,0.6581,0.6219,8361,44890.59,1.4274,12.5139,0.0273,0.2731,55,830.64,0,1,5.97,10.93,0
COMP_03893,Manufacturing,347007025.86,0.2509,0.1708,0.3029,0.3439,0.4261,616021052.36,4.0287,1.7752,2.3121,0.2182,-9236920.65,-5664190.28,3.1384,1.8317,22.45,-0.015,15.0532,0.0053,0.9587,0.5298,24649,14077.94,2.5855,4.4371,-0.1494,0.261,27,414.41,0,0,3.6,83.08,0
COMP_03894,Retail,495330725.85,0.4091,0.3391,0.2997,0.3029,0.2683,1301921175.35,0.4276,2.6284,16.1736,0.2965,113359386.88,122751471.93,2.4009,1.3876,21.5,0.0871,32.8893,-0.0802,0.553,0.5724,745,664873.46,2.4856,19.1886,0.0597,0.0635,32,777.03,1,0,6.5,44.17,0
COMP_03895,Energy,139667671.87,-0.0715,0.3877,-0.1085,0.028,0.332,346635370.7,2.6693,2.4819,13.0788,0.6661,39480348.06,20897439.41,3.3245,2.2015,19.83,0.1139,17.9903,0.3911,0.7668,0.5814,8717,16022.45,1.8411,10.2912,-0.1125,-0.0913,33,571.32,1,1,7.34,83.82,0
COMP_03896,Real Estate,249596460.29,0.3873,0.3715,0.1782,0.1034,0.1036,441262049.98,3.7266,1.7679,5.0,0.6256,4128611.02,4386818.42,0.7494,0.5936,22.83,0.0094,15.718,-0.0963,0.9648,0.8085,31920,7819.44,1.7671,11.0603,0.2694,-0.2829,6,798.74,0,1,7.21,21.92,0
COMP_03897,Technology,165435676.47,0.3192,0.7318,-0.1914,0.2079,-0.0921,150899010.62,1.2859,0.9121,15.2384,0.3515,35200604.33,24758201.11,2.5817,2.0714,7.08,0.2333,7.6299,0.3441,0.5098,0.2179,45195,3660.49,2.033,9.3933,0.2782,0.0107,65,426.09,0,0,7.54,60.13,0
COMP_03898,Real Estate,220860953.92,-0.0095,0.0819,0.3088,0.2827,-0.0487,405598363.93,0.6073,1.8364,14.6944,0.7176,9045504.92,7581813.27,2.1796,1.2967,0.79,0.0223,21.7881,0.313,0.5332,0.7445,17824,12391.21,2.9309,8.971,0.0993,0.1766,73,535.67,0,0,9.03,55.74,0
COMP_03899,Technology,428618114.8,0.1909,0.7157,0.2338,0.2257,0.4396,1035242841.7,0.9606,2.4153,3.2696,0.8515,-42410232.88,-37340536.48,3.3182,1.8551,8.83,-0.041,15.9925,0.1438,0.9364,0.8638,15056,28468.26,2.5053,10.2146,0.0467,-0.0663,8,443.35,0,0,2.43,35.91,0
COMP_03900,Healthcare,342420328.52,-0.1675,0.4574,0.1187,0.1838,0.1459,569693439.09,4.2879,1.6637,10.2939,0.5362,47901553.21,49671443.34,0.9479,0.6653,14.06,0.0841,27.0678,0.2527,0.8531,0.6771,27741,12343.47,0.7972,6.363,0.064,0.3478,64,332.36,1,2,7.35,34.38,1
COMP_03901,Real Estate,441338154.48,0.1073,0.607,0.2384,0.1659,-0.1428,167066512.79,3.5583,0.3785,15.2867,0.6421,28316018.27,31677146.36,1.2442,0.7011,7.94,0.1695,18.1127,-0.0475,0.7618,0.2112,44589,9897.92,1.5071,4.6618,0.0061,0.3749,29,543.55,0,0,8.74,30.81,0
COMP_03902,Retail,102552043.06,0.4931,0.3513,-0.1434,0.199,0.4232,16525541.87,1.0707,0.1611,4.2351,0.3174,20856420.29,22169475.6,2.4554,2.1259,1.54,1.2621,31.0415,0.2818,0.7576,0.7802,3518,29150.67,2.2901,9.8539,0.0466,0.0361,18,323.16,0,0,4.35,45.87,0
COMP_03903,Technology,436807197.8,0.0791,0.3677,0.1172,0.1606,0.1487,530625149.55,3.609,1.2148,9.5239,0.8766,87145496.08,78486775.6,3.8152,2.0516,12.42,0.1642,27.4272,0.2919,0.9679,0.7334,16410,26618.35,2.5748,14.1764,0.0756,0.0637,34,691.27,0,0,4.61,51.06,0
COMP_03904,Finance,30821374.82,0.4556,0.6655,-0.0252,0.2248,0.3518,18824504.45,3.5722,0.6108,2.8545,0.319,8581055.94,6380955.31,0.7912,0.6634,5.19,0.4558,5.1628,-0.0743,0.5101,0.7902,42591,723.66,0.4367,8.4158,0.2831,-0.1569,72,562.96,0,0,2.67,26.25,0
COMP_03905,Retail,444411040.94,0.2312,0.6772,0.3836,0.4328,0.1791,1413692335.73,4.9889,3.181,6.4833,0.8099,33387536.5,29000096.27,3.1018,1.6104,17.6,0.0236,4.8465,0.1486,0.6298,0.4891,36688,12113.25,2.1428,3.9438,0.0301,-0.1744,57,709.84,1,2,6.15,60.0,0
COMP_03906,Finance,165207815.95,-0.1273,0.2171,0.3143,0.2797,-0.089,115287148.35,2.0186,0.6978,4.7499,0.8423,15365113.51,8005457.37,1.2189,1.0521,2.6,0.1333,0.9498,0.3741,0.6521,0.7562,13152,12561.42,0.6281,11.4313,0.1884,-0.1152,10,659.31,0,1,9.51,12.19,0
COMP_03907,Real Estate,157979229.07,0.223,0.1895,0.24,0.3336,0.2193,227578752.18,4.3378,1.4406,10.3489,0.6757,9504365.8,6382049.34,0.8691,0.6798,23.02,0.0418,12.9784,0.3756,0.5574,0.2232,22867,6908.61,0.4967,11.4333,0.1795,0.0287,35,645.46,1,1,2.84,61.18,0
COMP_03908,Finance,256532199.77,0.1554,0.3974,0.3602,0.2585,0.4484,646733975.95,2.2876,2.5211,3.2537,0.7493,4816533.35,3642786.35,1.8817,1.2138,21.1,0.0074,2.0062,0.3923,0.6715,0.5613,13770,18629.79,2.5619,5.0405,0.2816,0.4773,8,826.12,0,0,8.3,87.45,0
COMP_03909,Technology,470404403.67,0.0588,0.6802,0.0081,0.2858,-0.1292,1351205435.42,4.499,2.8724,7.9714,0.4663,72977074.33,52822861.94,2.5407,1.734,21.04,0.054,15.8033,0.2283,0.6778,0.5414,28418,16553.04,2.4025,8.1757,-0.1272,0.1998,11,397.96,0,0,2.94,82.15,0
COMP_03910,Retail,24842900.98,-0.1923,0.2756,0.3405,0.247,0.3551,42834744.0,0.5488,1.7242,5.8657,0.8356,5744044.03,3254591.76,3.3946,2.7263,19.06,0.1341,8.5233,-0.0294,0.9602,0.8174,38213,650.12,2.2905,16.2076,-0.1109,0.0383,5,767.91,0,2,2.3,73.39,0
COMP_03911,Energy,176763256.56,0.075,0.5064,-0.0049,-0.0839,-0.0087,126537573.85,0.959,0.7159,15.048,0.6941,-6518274.16,-3490717.39,2.7214,1.588,15.39,-0.0515,17.4885,0.1064,0.7122,0.7903,18295,9661.83,0.2678,2.5789,0.1092,-0.1255,24,713.97,0,2,6.33,25.05,0
COMP_03912,Manufacturing,428429422.35,-0.2345,0.5457,0.2397,0.4998,0.0863,437445188.36,4.2648,1.021,14.1436,0.3614,125416600.18,99643532.2,2.2208,2.0002,1.76,0.2867,5.6248,0.2635,0.9487,0.6728,3546,120820.48,0.9192,3.7109,0.0646,0.3232,36,566.16,0,0,6.72,37.36,0
COMP_03913,Technology,198631184.24,-0.2111,0.5951,0.2419,-0.0798,0.0736,302811794.73,4.1146,1.5245,2.3511,0.128,34467068.15,19038223.81,1.4998,1.0758,16.07,0.1138,19.2667,0.0419,0.8888,0.2399,305,651249.78,1.4071,14.6121,0.1283,0.2126,69,417.68,0,0,7.96,46.64,0
COMP_03914,Technology,100379291.9,0.0743,0.4447,-0.189,0.1371,0.3893,134470268.0,1.5966,1.3396,19.0929,0.5326,21284867.38,14906764.09,1.5239,1.2832,18.05,0.1583,33.8285,0.3051,0.8537,0.7454,13527,7420.66,2.6641,12.3046,0.0901,0.0254,30,433.96,0,2,6.0,25.58,0
COMP_03915,Energy,212972296.48,-0.0252,0.3317,0.0166,-0.0369,0.1527,273773198.22,3.0243,1.2855,15.0213,0.7725,63794112.36,53100813.18,3.197,2.3275,3.57,0.233,22.3394,0.3307,0.6587,0.5914,49985,4260.72,1.6649,12.4187,0.1943,0.188,75,360.34,0,2,4.66,53.94,0
COMP_03916,Retail,193390698.24,0.533,0.7269,-0.1883,-0.0418,0.1183,106036685.7,1.9752,0.5483,12.5112,0.7885,19650931.4,12713619.88,0.8992,0.6326,14.97,0.1853,19.7972,0.2818,0.7049,0.7533,11610,16657.25,1.5962,10.2384,0.2501,0.1622,38,561.44,0,1,2.32,49.55,1
COMP_03917,Retail,457792684.53,0.0381,0.4779,0.3983,0.3761,0.3408,1467342225.77,0.1506,3.2053,9.8152,0.7681,-32724622.16,-18184236.37,1.0127,0.7203,11.75,-0.0223,27.6028,0.0711,0.5214,0.8507,36627,12498.78,0.2129,3.5462,0.09,0.1644,26,706.66,1,2,5.07,57.31,0
COMP_03918,Telecom,381205253.5,0.3821,0.56,-0.1267,0.1556,-0.1207,76687999.3,0.2279,0.2012,3.9695,0.2718,82384817.89,66113263.51,3.0191,2.0029,11.6,1.0743,0.2943,0.2707,0.6811,0.4601,29915,12742.95,2.5233,2.9523,-0.1099,-0.2431,39,796.58,0,1,7.96,69.91,0
COMP_03919,Real Estate,253052662.32,0.1772,0.2915,0.1257,0.3807,-0.0981,403873879.84,0.3659,1.596,19.2593,0.4409,62834598.39,51143187.66,3.8636,3.2058,5.19,0.1556,9.958,-0.0639,0.9178,0.6956,28844,8773.15,1.8383,7.8349,-0.1009,0.421,67,652.07,0,0,9.39,44.8,0
COMP_03920,Finance,494196912.79,0.3337,0.519,0.2743,0.0637,-0.137,1696623998.76,3.011,3.4331,0.6532,0.5911,-17317223.19,-19757739.58,0.9208,0.811,17.88,-0.0102,34.5455,0.0676,0.8751,0.8784,9619,51377.16,1.2398,3.0198,-0.0494,0.3819,37,714.33,0,2,7.12,37.98,0
COMP_03921,Real Estate,233173488.11,-0.0659,0.2305,-0.0792,0.0539,0.2628,546339797.62,1.4682,2.3431,14.0034,0.634,-21066066.07,-12418158.39,2.633,2.3288,22.24,-0.0386,27.4134,0.2828,0.888,0.2709,4916,47431.55,0.6494,12.1749,0.2373,-0.2341,77,837.21,0,0,8.3,50.56,0
COMP_03922,Energy,30060677.58,0.5477,0.2216,0.091,0.0507,0.1654,39331278.02,0.8053,1.3084,10.3952,0.3677,-1372887.05,-1277466.96,1.3372,0.7415,19.01,-0.0349,3.2503,0.2974,0.6064,0.7776,20509,1465.73,1.3741,14.2225,0.1109,0.2087,14,832.44,0,0,7.21,84.5,0
COMP_03923,Real Estate,131874886.59,0.1771,0.5503,0.1645,0.2697,0.3756,78693936.75,4.7115,0.5967,18.1003,0.6541,3901724.99,2824036.54,0.5902,0.4973,9.17,0.0496,11.4935,0.0594,0.6008,0.2135,8921,14782.52,0.8684,13.129,0.0194,0.0975,59,848.55,0,1,3.12,50.01,0
COMP_03924,Energy,218599169.63,0.4482,0.415,-0.1039,0.389,0.1491,738245871.12,0.6945,3.3772,7.9236,0.5727,58958909.95,34580490.32,3.4129,2.0136,23.63,0.0799,15.4513,0.3802,0.8184,0.1137,39937,5473.6,1.4605,15.1281,0.0131,0.294,74,550.83,0,2,8.6,81.16,0
COMP_03925,Retail,79294409.45,0.0285,0.5283,0.2671,0.1714,-0.0169,11700177.98,3.4025,0.1476,10.6136,0.5534,-7851187.07,-6086263.58,2.2801,1.1526,9.06,-0.671,32.717,0.0366,0.8126,0.7776,2107,37633.8,1.0582,19.1374,-0.1225,0.0208,23,432.94,0,0,7.82,19.91,0
COMP_03926,Finance,473834998.04,-0.2098,0.2386,-0.0204,0.1275,0.3331,1145125445.63,4.4814,2.4167,14.9756,0.6304,104963529.93,83924252.65,0.5836,0.3642,6.01,0.0917,20.5579,0.23,0.5937,0.8679,37989,12472.95,0.3231,19.414,-0.0248,0.4822,11,756.06,0,0,2.92,72.51,1
COMP_03927,Real Estate,383657600.01,0.3063,0.4691,-0.0734,0.4841,0.0266,1186448621.91,0.9028,3.0925,1.4275,0.5827,92822846.58,70034388.48,3.6341,2.296,23.25,0.0782,2.7952,0.3395,0.8454,0.1258,36690,10456.73,2.9788,7.1387,0.012,0.4615,68,350.34,0,0,5.55,31.96,0
COMP_03928,Technology,134875313.01,-0.293,0.3608,0.135,-0.0299,0.4114,25025529.73,1.1522,0.1855,1.5623,0.2335,30268843.24,31358912.63,2.3749,2.0529,19.06,1.2095,17.8667,0.1757,0.6806,0.7755,42966,3139.12,1.4539,7.2491,-0.1114,-0.2233,77,404.67,0,2,9.41,31.14,0
COMP_03929,Healthcare,295811462.23,0.1278,0.4679,0.0462,0.192,0.0003,758932271.74,2.9117,2.5656,4.6276,0.7995,-19853166.72,-21589217.53,3.0797,2.5687,18.39,-0.0262,10.1996,0.1062,0.9257,0.6595,14546,20336.28,2.478,15.3808,0.0374,-0.0554,31,524.94,0,2,7.12,89.69,0
COMP_03930,Telecom,361003129.4,-0.1265,0.2536,0.3522,0.1451,-0.0494,1262084408.69,2.5914,3.496,3.3553,0.2925,61975573.08,37440201.86,1.9823,1.0667,2.32,0.0491,11.9207,0.0057,0.6749,0.6598,37049,9743.94,0.5252,19.8202,0.025,-0.1342,41,436.39,0,0,9.11,19.26,0
COMP_03931,Manufacturing,470698185.52,0.2646,0.5508,0.328,-0.0411,0.146,1070736886.31,2.653,2.2748,0.6256,0.6956,132530463.35,81842007.53,1.1471,0.7418,5.01,0.1238,4.088,-0.0018,0.6104,0.4677,4522,104090.71,1.9045,9.4316,0.2781,-0.0454,34,523.45,0,0,3.34,32.53,0
COMP_03932,Technology,440936039.24,0.5815,0.6142,0.09,0.0609,-0.1197,665773039.5,2.8179,1.5099,12.6483,0.2412,-22864690.95,-18174052.62,2.1295,1.3056,0.94,-0.0343,16.1106,-0.0205,0.594,0.4337,35628,12376.11,1.6698,5.3355,0.0631,0.0819,78,431.26,0,1,8.44,31.6,0
COMP_03933,Retail,258080920.84,0.118,0.2319,0.0156,-0.0829,-0.1282,793072977.73,4.7545,3.073,16.0208,0.6288,-22537505.02,-16320134.73,1.5069,1.1572,18.75,-0.0284,23.465,0.1215,0.9311,0.3984,38559,6693.14,2.8701,15.118,0.1466,-0.2078,66,831.31,1,2,2.61,11.54,1
COMP_03934,Manufacturing,387551657.28,0.4357,0.2604,-0.0047,0.4262,0.1476,768983656.02,0.3638,1.9842,19.1637,0.8165,96680036.52,103805502.53,1.5386,1.1442,7.04,0.1257,26.6083,0.174,0.9128,0.4055,7072,54800.86,2.4501,8.9353,0.2456,0.2688,66,805.76,0,2,7.97,49.81,0
COMP_03935,Healthcare,281510232.16,0.157,0.5128,-0.0395,0.2647,-0.0209,745466930.23,3.8262,2.6481,9.0976,0.1078,44470697.06,53265570.85,2.7536,2.218,3.61,0.0597,24.369,0.3195,0.7044,0.8497,7223,38974.14,1.3572,3.4403,0.2477,0.1593,1,440.96,0,0,6.94,28.91,0
COMP_03936,Healthcare,276799241.13,0.1463,0.5369,0.1267,0.389,-0.1444,580848972.34,1.2393,2.0984,5.9546,0.8837,43893214.43,27511268.67,0.8293,0.7545,4.77,0.0756,23.1519,0.0087,0.6155,0.7526,9314,29718.62,2.424,15.4757,0.1283,-0.1823,29,321.68,0,1,8.29,79.67,0
COMP_03937,Finance,58256237.21,0.5374,0.5429,0.283,0.2129,0.0276,13409986.61,1.931,0.2302,17.3461,0.1237,16648034.72,17210420.41,1.8896,1.3028,15.57,1.2415,30.4357,0.2776,0.6366,0.351,37101,1570.21,1.3425,9.3464,0.0843,0.242,57,531.94,0,0,7.8,13.98,0
COMP_03938,Manufacturing,63942691.35,0.501,0.5279,-0.0135,0.2597,0.1364,52733087.39,0.5375,0.8247,16.9657,0.1091,13294084.11,12297995.23,2.4133,1.9189,10.68,0.2521,11.6998,0.2471,0.6848,0.6925,14096,4536.23,2.3303,12.6442,-0.0057,0.2152,63,490.75,0,1,5.21,42.43,0
COMP_03939,Finance,265237273.9,0.4072,0.325,-0.0859,0.3205,0.0866,97553248.59,2.2836,0.3678,12.6844,0.786,15643151.81,14878152.35,2.9845,2.7256,22.62,0.1604,7.5893,0.2173,0.5213,0.6252,6168,43002.15,1.0161,14.4544,0.0535,0.4065,48,421.33,0,2,9.15,62.28,0
COMP_03940,Technology,135161910.94,-0.0334,0.3264,0.0853,0.4448,-0.0687,62544605.34,4.0407,0.4627,5.8264,0.667,10047456.22,6883602.97,2.7151,2.0194,9.1,0.1606,3.2214,0.0697,0.5323,0.7768,21457,6299.2,1.2442,16.7756,-0.1166,-0.1307,36,754.81,1,1,4.52,67.75,0
COMP_03941,Energy,11497414.33,0.1905,0.2284,-0.1586,-0.0449,0.1978,1751960.8,0.5838,0.1524,18.2161,0.1846,-484303.38,-275102.41,3.6019,2.3006,20.1,-0.2764,5.8831,0.059,0.9452,0.1735,11438,1005.19,1.8959,13.1858,-0.0761,0.1873,77,565.82,0,2,4.91,71.16,0
COMP_03942,Energy,361696762.75,-0.0985,0.1598,0.2208,0.0986,0.2762,554105308.55,1.4505,1.532,3.9788,0.8499,7819864.75,6883664.87,3.9733,2.7071,13.34,0.0141,5.3138,0.2795,0.8677,0.6601,2373,152421.73,1.7145,18.8465,0.0184,0.4008,77,754.6,0,0,7.85,81.95,0
COMP_03943,Energy,17210811.75,0.0995,0.5348,0.111,0.3254,0.2553,12175195.82,1.928,0.7074,1.3511,0.6375,1345222.62,1250322.68,3.781,3.1744,17.08,0.1105,31.9461,0.0373,0.8907,0.2959,26555,648.12,1.3073,10.7263,-0.1396,-0.0895,3,635.89,0,0,8.27,85.47,0
COMP_03944,Manufacturing,298043143.71,0.1358,0.1152,0.0978,0.475,0.0863,896921549.87,0.6091,3.0094,16.0341,0.1888,1321574.18,1551705.52,3.1745,2.6158,4.46,0.0015,6.4,0.0649,0.7297,0.2933,2678,111293.18,2.8254,11.5454,0.1722,-0.1146,49,590.62,0,1,4.02,65.35,0
COMP_03945,Energy,270057703.27,0.4485,0.7065,-0.0197,0.4885,-0.0674,715687380.49,3.8354,2.6501,11.4914,0.7884,71929636.82,69963206.05,2.9011,2.4276,18.1,0.1005,3.3787,0.3826,0.6752,0.6646,4374,61741.59,1.6113,7.4737,0.1149,-0.0799,58,498.88,1,0,5.85,63.12,0
COMP_03946,Technology,484438530.6,0.5064,0.6287,0.3428,0.2829,0.1497,992518524.94,3.956,2.0488,5.3061,0.4847,-46156785.11,-37413721.19,0.624,0.5207,2.51,-0.0465,14.0688,0.3992,0.5441,0.816,26780,18089.56,2.2195,4.3741,0.2349,0.3105,36,503.59,0,0,2.75,52.65,0
